LICENSE,DBA,LOCATION.ADDRESS,COUNTY,PHONE,category,sells_liquor,Latitude,Longitude
RE01385,SNOWBASIN DAY LODGE,3295 E SNOWBASIN RD,WEBER,801-606-7524,Restaurant,TRUE,41.23283219100006,-111.82248838099997
RE01096,RODIZIO GRILL,459 TROLLEY SQUARE,SALT LAKE,801-220-0500,Restaurant,TRUE,40.75760926600003,-111.87110232899994
BC00141,UNIVERSITY PARK MARRIOTT,480 WAKARA WAY,SALT LAKE,801-581-1000,Other,FALSE,40.75839315600007,-111.82970163299996
RE02129,CENA RESTAURANT/RESIDENCE LOUNGE,7815  ROYAL STREET EAST,SUMMIT,435-649-3700,Restaurant,TRUE,40.623724828000036,-111.48800052699994
RL00819,PARS CUISINE,4233 S HIGHLAND DR,SALT LAKE,801-272-2822,Restaurant,TRUE,40.679558661000044,-111.84279766099996
RE01429,FAMOUS DAVE'S BAR-B-QUE (MIDVALE),1166 E FORT UNION BLVD,SALT LAKE,801-532-5108,Restaurant,TRUE,40.62549473300004,-111.85862736299998
RL00537,TANDOORI OVEN,720 E 1000 N,CACHE,435-750-6836,Restaurant,TRUE,41.75010896500004,-111.81589443999997
BE01974,OVERLAKE GOLF,700 TIGER DR,TOOELE,435-830-6979,Banquet / Event,FALSE,40.55690893600007,-112.298606227
CL00054,EAGLES 3372 (PLEASANT GROVE),200 N 600 W,UTAH,801-785-9005,Bar / Club,TRUE,40.367122660000064,-111.74960186399994
CL00990,OLD YELLOWSTONE GARAGE,1199 BECK ST,SALT LAKE,801-521-3904,Bar / Club,TRUE,40.794003273000044,-111.90345803999998
RL00920,KARMA INDIAN CUISINE,9400 S 863 E,SALT LAKE,,Restaurant,TRUE,40.576296350000064,-111.86128576899995
RL00705,COUSCOUS,5470 S 900 E,SALT LAKE,801-938-8307,Restaurant,TRUE,40.65288249400004,-111.86597416399997
RE01601,ICHIBAN SUSHI,336 S 400 EAST,SALT LAKE,801-532-7522,Restaurant,TRUE,40.761810824000065,-111.879696836
CL01039,OLIVER'S 5 MONKEYS,7 E 4800 S,SALT LAKE,,Bar / Club,TRUE,40.666907741000045,-111.89139134399994
RE02079,TAQUERIA 27,1615 S FOOTHILL DR,SALT LAKE,801-916-6154,Restaurant,TRUE,40.73424805500008,-111.82085081499997
BC00173,PELICAN CAFE,1684 W HWY 40,UINTAH,435-789-4689,Other,FALSE,40.44163434200004,-109.56192920899997
BC00153,GREAT AMERICAN GRILL @ HILTON GARDEN INN-OGDEN,2271 S WASHINGTON BLVD,WEBER,801-399-2000,Other,FALSE,41.22539251000006,-111.97040669999996
RB00293,EL CHUBASCO,1890 BONANZA DR,SUMMIT,435-645-9114,Restaurant,FALSE,40.66124542800003,-111.50109966599996
CL00883,DERAILED BAR & GRILL,434 S MAIN,BEAVER,435-386-2424,Bar / Club,TRUE,38.393654129000026,-113.01153440599995
BC00184,YARROW RESORT HOTEL & CONFERENCE CENTER,1800 PARK AVE,SUMMIT,435-649-7000,Other,FALSE,40.65967256400006,-111.50865863499996
RE01162,P.F. CHANG'S CHINA BISTRO,174 W 300 S,SALT LAKE,480-888-3000,Restaurant,TRUE,40.762932188000036,-111.89607031199995
CL00321,OUTLAW SALOON,1254 W 2100 S,WEBER,801-334-9260,Bar / Club,TRUE,41.22839398800005,-112.00821075599998
RL00317,NEW GOLDEN DRAGON,1716 S STATE ST,SALT LAKE,801-487-9888,Restaurant,TRUE,40.732660398000064,-111.88827672699995
RE00457,UNION GRILL,ROOM 212 2501 WALL AVE,WEBER,801-621-2830,Restaurant,TRUE,41.22068094900004,-111.97891484699994
CL00941,LAMPLITE LOUNGE,455 24TH ST,WEBER,801-399-3525,Bar / Club,TRUE,41.22271317900004,-111.96866105799995
TV00201,PLAIN CITY CONFECTIONARY,2398 N 4350 WEST,WEBER,801-731-2085,Bar / Club,TRUE,41.301492401000075,-112.08444998699997
CL00475,OWL BAR @ SUNDANCE RESORT,8841 N ALPINE LOOP RD,UTAH,801-223-4040,Bar / Club,TRUE,40.39152257000006,-111.57748484999996
CL00391,BREWSKI'S,244 25TH ST,WEBER,801-394-1713,Bar / Club,TRUE,41.22075264700004,-111.97482133499994
CL01172,745 SPORTSBAR AND GRILL,5510 E 2200 N,WEBER,801-745-8226,Bar / Club,TRUE,41.29893123800008,-111.81500353599995
CL01189,CLIFF HOUSE GASTRO PUB,12234 DRAPER GATE DR,SALT LAKE,801-617-8600,Bar / Club,TRUE,40.52835046200005,-111.852475331
CL00486,GOODTIMES SALOON,641 W 600 N,DAVIS,801-544-8717,Bar / Club,TRUE,41.068302807000066,-111.97797034299998
RE00916,ZION LODGE RESTAURANT,ZION NATIONAL PARK,WASHINGTON,435-772-7760,Restaurant,TRUE,37.18051813200003,-112.99701806599995
RL00668,FORTUNE COOKIE RESTAURANT,3728 W 13400 S,SALT LAKE,801-302-1366,Restaurant,TRUE,40.507888242000035,-111.98011012999996
RB00260,MARISCOS LA COSTA DE NAYARIT,4865 W 3500 S,SALT LAKE,801-964-4068,Restaurant,FALSE,40.69655364800008,-112.007000931
BC00090,SORREL RIVER RANCH RESORT,MILE 17 HWY 128,GRAND,435-259-4642,Other,FALSE,38.602899441000034,-109.57422435299998
RE02263,OAK WOOD FIRE KITCHEN,715 E 12300 S,SALT LAKE,801-824-0243,Restaurant,TRUE,40.526988465000045,-111.87080006799994
TV00042,BREWHOUSE PUB,1722 S FREMONT DR,SALT LAKE,801-467-0909,Bar / Club,TRUE,40.73240113500003,-111.95341636999996
RL00817,PARK CITY CHINESE & THAI,1776 PARK AVE,SUMMIT,435-649-4000,Restaurant,TRUE,40.65929954000046,-111.50834698799969
CL01263,THE CABIN,825 S MAIN ST,SUMMIT,949-922-9670,Bar / Club,TRUE,40.64766233000006,-111.49836760599999
RL00170,PIE PIZZERIA (MIDVALE),7186 S UNION PARK AVE,SALT LAKE,801-233-1999,Restaurant,TRUE,40.620686480000074,-111.85597610999997
CL00050,EAGLES 3114 (LOGAN),170 W 900 N,CACHE,435-752-8776,Bar / Club,TRUE,41.748228090000055,-111.83870774299999
RE02256,EAST MOON RESTAURANT,90 E MAIN ST,UTAH,801-859-1793,Restaurant,TRUE,40.387893070000075,-111.84771986399994
RB00266,FELDMAN'S DELI,2005 E 2700 S,SALT LAKE,801-906-0369,Restaurant,FALSE,40.71275818700008,-111.83383025899997
RE02265,HARBOR SEAFOOD & STEAK CO,2302 E PARLEYS WAY,SALT LAKE,,Restaurant,TRUE,40.72490439000006,-111.82416376599997
CL01047,CAFE FIFTY-TWO,8200 ROYAL ST E,SUMMIT,435-645-7824,Bar / Club,TRUE,40.626900370000044,-111.487958661
RL00354,MEKONG CAFE,7777 S STATE ST,SALT LAKE,801-566-5747,Restaurant,TRUE,40.60990896900006,-111.89071495499996
RE01364,HAPPY SUMO AT THE GATEWAY,153 S RIO GRANDE ST,SALT LAKE,801-456-7866,Restaurant,TRUE,40.76627815300003,-111.90405430799996
RB00066,COWBOY RANCH HOUSE,13500 E HWY 12,GARFIELD,505-660-5896,Restaurant,FALSE,37.693537251000066,-112.15711142299995
RL00890,ROBINTINO'S (PIG BOYS),1567 E 3900 S,SALT LAKE,801-550-0307,Restaurant,TRUE,40.68712798300004,-111.84597069999995
RL00714,BROKEN OAR RESTAURANT EATERY,53 W 400 N,GRAND,435-259-3127,Restaurant,TRUE,38.57917359000004,-109.55147686099997
RB00094,HAROLD'S PLACE,3066 HWY 12,GARFIELD,435-676-2350,Restaurant,FALSE,37.74903889800004,-112.36816465799996
CL00373,TRAM CLUB @ SNOWBIRD RESORT,SNOWBIRD CTR LEVEL 1,SALT LAKE,801-742-1008,Bar / Club,TRUE,40.55808643200004,-111.82957591799999
RE00899,BUCK'S GRILL HOUSE,1393 N HWY 191,GRAND,435-259-5201,Restaurant,TRUE,38.59509027800004,-109.56826443699998
RL00804,HO MEI BBQ HOUSE,3370 S STATE ST,SALT LAKE,801-486-8800,Restaurant,TRUE,40.698050462000026,-111.88831705699994
BE02455,CANYONSIDE GRILL @ EAGLE POINT RESORT,150 S W VILLAGE CIR,BEAVER,435-438-3634,Banquet / Event,FALSE,38.295304196000075,-112.40465387699999
BC00025,SALT LAKE CITY MARRIOTT -CITY CENTER,220 S STATE ST,SALT LAKE,801-961-8700,Other,FALSE,40.76469245900006,-111.88826245399997
RL00253,SAWADEE,754 E S TEMPLE,SALT LAKE,801-328-8424,Restaurant,TRUE,40.76933292000007,-111.86894028499995
TV00172,KEGLER LOUNGE,30 S 130 EAST,DAVIS,801-577-0871,Bar / Club,TRUE,40.84150033000003,-111.90855688699997
RL00052,JACKSON FORK INN,7345 E 900 SOUTH,WEBER,801-745-0051,Restaurant,TRUE,41.245763425000064,-111.76983598299995
RB00137,MARISCOS ENSENADA,4855 S REDWOOD RD,SALT LAKE,801-269-4535,Restaurant,FALSE,40.66379081900004,-111.93882387299999
BE02232,CLASSIC FOODS @ WINGPOINTE GOLF COURSE,3602 W 100 NORTH,SALT LAKE,801-575-2363,Banquet / Event,FALSE,40.771314791000066,-111.97583612499994
CL01085,SALTAIR SKY,12288 I80 WB,SALT LAKE,602-799-4969,Bar / Club,TRUE,40.69955981100003,-112.08458863599998
BE00712,BAR-M CHUCKWAGON,7000 N HWY 191,GRAND,435-259-2276,Banquet / Event,FALSE,38.59754374900007,-109.57168159199995
RL00869,ITTO SUSHI,856 E FORT UNION BLVD,SALT LAKE,801-563-3337,Restaurant,TRUE,40.62204146800008,-111.86737619299998
RE01863,OLIVE GARDEN (WEST VALLEY) #1801,3515 CONSTITUTION BLVD,SALT LAKE,801-955-1034,Restaurant,TRUE,40.69585217100007,-111.95782369799997
RE02106,BUFFALO WILD WINGS (RIVERDALE),702 W RIVERDALE RD,WEBER,801-392-2337,Restaurant,TRUE,41.179930323000065,-111.995865074
BC00134,HOMESTEAD RESORT,700 N HOME,WASATCH,435-654-1102,Other,FALSE,40.52069766000005,-111.47236867099997
CL00393,JEREMY GOLF & COUNTRY CLUB,8770 N JEREMY RD,SUMMIT,435-649-2700,Bar / Club,TRUE,40.75886559200006,-111.57375449199998
RE01741,STELLA GRILL,4291 S 900 E,SALT LAKE,801-288-0051,Restaurant,TRUE,40.67828245700008,-111.86551083699999
RL00219,NOODLES & COMPANY (SALT LAKE CITY) #704,358 S 700 E,SALT LAKE,801-359-8315,Restaurant,TRUE,40.761342686000035,-111.87110233099997
CL01064,VICTORY RANCH CLUB,7474 N VICTORY CLUB DR,SUMMIT,435-785-5020,Bar / Club,TRUE,40.59844521600007,-111.30608457399995
RL00509,PANGUITCH LAKE RESORT RESTAURANT,791 S LAKESHORE DR,GARFIELD,435-676-2864,Restaurant,TRUE,37.708056750000026,-112.64184220799996
RB00023,WINGER'S (RICHFIELD),1080 W 1350 S,SEVIER,435-896-8595,Restaurant,FALSE,38.749151905000076,-112.10358832599997
RE00847,350 MAIN SEAFOOD & OYSTER CO,350 MAIN,SUMMIT,435-649-3140,Restaurant,TRUE,40.642697148000025,-111.49527142499994
CL01073,ALL STAR BOWLING & ENTERTAINMENT DRAPER,12101 S STATE ST,SALT LAKE,,Bar / Club,TRUE,40.531760064000025,-111.89119660899996
RB00251,RIB CITY GRILL,648 E STATE RD,UTAH,801-492-1744,Restaurant,FALSE,40.37302577000003,-111.78171675699997
RE00018,BIT & SPUR RESTAURANT,1212 ZION PARK BLVD,WASHINGTON,435-772-3317,Restaurant,TRUE,37.18351833200006,-113.00347696099999
BE02340,RANCHES GOLF COURSE,4128 E CLUBHOUSE LN,UTAH,801-789-8100,Banquet / Event,FALSE,40.37853291600004,-111.96473643099995
RE02217,"SPITZ, HOME OF THE DONER KEBAB",35 E BROADWAY,SALT LAKE,435-640-5306,Restaurant,TRUE,40.762858978000054,-111.89007320699994
RL00930,THE LUCKY SLICE,1246 S LEGEND HILLS DR,DAVIS,928-853-7683,Restaurant,TRUE,41.09633682700007,-111.99669996499995
CL00792,RANCH CLUBHOUSE,8417 N RANCH CLUB TRAIL,SUMMIT,435-333-4219,Bar / Club,TRUE,40.74616744600007,-111.44677418799995
BE01128,ROCKY MOUNTAIN RACEWAY,6555 W 2100 S,SALT LAKE,801-252-9557,Banquet / Event,FALSE,40.72234237600003,-112.04561791499998
RE02238,TAQUERIA 27 (HOLLADAY),4670 HOLLADAY VILLAGE PLAZA 108 109,SALT LAKE,801-916-6154,Restaurant,TRUE,40.66341805500008,-111.84229809499999
BC00149,UTAH VALLEY CONVENTION CENTER,220 W CENTER ST,UTAH,801-851-2209,Other,FALSE,40.23384229100003,-111.66265049699996
BC00105,ALL-STAR CATERING-ENERGY SOLUTIONS ARENA,301 W S TEMPLE,SALT LAKE,801-325-2000,Other,FALSE,40.769232671000054,-111.89993090499996
RB00242,BRICK OVEN - SOUTH JORDAN,10622 S RIVER FRONT PKWY,SALT LAKE,801-545-4300,Restaurant,FALSE,40.55824733700007,-111.91025762299995
RE01107,MIGUEL'S PANCHO & LEFTY'S,1050 S BLUFF,WASHINGTON,435-628-4772,Restaurant,TRUE,37.09012473900003,-113.58568463199998
CL01244,BAMBARA / THE VAULT,202 S MAIN ST,SALT LAKE,801-595-0000,Bar / Club,TRUE,40.76490417200006,-111.89121349099997
BE00010,OLYMPUS HILLS LANES,4015 S WASATCH BLVD,SALT LAKE,801-277-4444,Banquet / Event,FALSE,40.684426031000044,-111.79600751199996
RE01834,COPPER MILL RESTAURANT,55 N MAIN,CACHE,435-752-0647,Restaurant,TRUE,41.732461913000066,-111.83499751999994
CL01173,ROWDY ROXY'S PUB,2172 S 1900 W,WEBER,801-721-1250,Bar / Club,TRUE,41.22743316000003,-112.02555535599998
RL00852,HIDEOUT STEAKHOUSE,8400 S PARIETTE RD,DUCHESNE,435-646-3500,Restaurant,TRUE,40.18074613600004,-110.09638045199995
RB00152,PAPPAS STEAK HOUSE,2300 S HWY 91,DAVIS,801-295-9981,Restaurant,FALSE,40.88406612500006,-111.90776863699995
RE02302,DON PEDRO'S MEXICAN REST,1050 S MAIN,WASATCH,435-657-0600,Restaurant,TRUE,40.494219875000056,-111.41365645599996
CL01071,POINT AFTER,5445 S 900 EAST,SALT LAKE,801-266-9552,Bar / Club,TRUE,40.65323015600006,-111.86590402299998
RE01218,VIKING YURT,PARK CITY MOUNTAIN RESORT,SUMMIT,435-615-9878,Restaurant,TRUE,40.66082843200007,-111.49822579899995
RE01908,REYES ADOBE,710 MAIN ST,SUMMIT,435-604-0865,Restaurant,TRUE,40.64704009800005,-111.49783409999998
RB00072,DUB'S,1812 W SUNSET BLVD,WASHINGTON,435-674-1023,Restaurant,FALSE,37.12284839000006,-113.62198035699998
RL00671,SAKURA SUSHI BAR,1735 E SKYLINE DR,WEBER,801-479-0333,Restaurant,TRUE,41.15175121200008,-111.93631149399994
CL00702,CLUB TRY-ANGLES,251 W 900 SOUTH,SALT LAKE,801-364-3203,Bar / Club,TRUE,40.74974297600005,-111.89851014099997
AL00010,VINO VOLO ALE HOUSE,776 TERMINAL DR CONCOUNRSE D,SALT LAKE,,Liquor Store / Manufacturer,TRUE,40.78350511600007,-111.98068121399996
RE01522,APPLEBEE'S (GATEWAY),159 S RIO GRANDE,SALT LAKE,801-456-5000,Restaurant,TRUE,40.76618909100006,-111.90405847599999
RE01157,LA FRONTERA  (700 W),1434 S 700 W,SALT LAKE,801-532-3158,Restaurant,TRUE,40.75412856100007,-111.93188022299995
CL00860,POST,50 S 600 E,MORGAN,801-699-2170,Bar / Club,TRUE,41.04222669200004,-111.66386942699995
RL00348,CHIN-WAH,849 E 9400 S,SALT LAKE,801-561-3195,Restaurant,TRUE,40.580627983000056,-111.86733509399994
CL00236,DAR'S,240 WASHINGTON BLVD,WEBER,801-621-6494,Bar / Club,TRUE,41.25828988000006,-111.96962436599995
CL00818,DETOUR,900 S COVE VIEW RD,SEVIER,435-896-8298,Bar / Club,TRUE,38.755418027000076,-112.08762294499996
RL00722,SHOGA JAPANESE SUSHI BAR,374 E UNIVERSITY PKWY,UTAH,801-802-8388,Restaurant,TRUE,40.27332229900003,-111.68532639099999
CL01062,WESTERN BILLIARDS,178 W MAIN,BOX ELDER,435-257-7013,Bar / Club,TRUE,41.71173812500007,-112.16875133899998
BE02555,FAIRWAY CAFE  ON THE PARKWAY,6345 S MURRAY PKWY AVENUE,SALT LAKE,801-674-5302,Banquet / Event,FALSE,40.63343098900003,-111.92199208499994
BE01501,PCMR:SNO HUT/SUMIT HSE/LEGACY LDG/COBRA DOG/MID MTN,1310 LOWELL AVE,SUMMIT,435-658-5523,Banquet / Event,FALSE,40.651628464000055,-111.50620284499996
BC00094,HILTON GARDEN INN (SANDY),277 W SEGO LILY DR,SALT LAKE,801-352-9400,Other,FALSE,40.56965285200005,-111.89839030399997
RE02241,PLAZA MEXICANA RESTAURANT,55 E MAIN ST,UINTAH,435-781-2931,Restaurant,TRUE,40.45575786000006,-109.52758083999998
BE01667,CARMACK'S FOOD SERVICE,1110 E EAGLEWOOD DR,DAVIS,801-292-2158,Banquet / Event,FALSE,40.83709580300007,-111.88696128499998
CL01213,41ST ST. CLUB RENDEZVOUS,1900 W 4100 SOUTH,SALT LAKE,801-953-0467,Bar / Club,TRUE,40.68218815000006,-111.94257915899999
CL01272,THE POWER PLANT,8987 W 2700 S,SALT LAKE,801-996-8343,Bar / Club,TRUE,40.71097330200007,-112.10588053799995
RE02143,SQUATTER'S ROADHOUSE GRILL,1900 PARK AVE,SUMMIT,435-649-9868,Restaurant,TRUE,40.660537927000064,-111.51034672799994
RE01254,MARKET STREET GRILL - COTTONWOOD,2985 E COTTONWOOD PARKWAY,SALT LAKE,801-322-2020,Restaurant,TRUE,40.63190833300007,-111.80755592899999
RE01918,LA HACIENDA MEXICAN RESTAURANT,12434 S MINUTEMAN DR,SALT LAKE,801-571-2737,Restaurant,TRUE,40.52516011900008,-111.88891903599995
RE02273,CASTLE RANCH STEAKHOUSE,838 WESTWOOD BLVD,CARBON,435-637-8880,Restaurant,TRUE,39.60142731500008,-110.83112268899998
RL00768,RUAN THAI RESTAURANT,215 W 12TH ST,WEBER,801-392-4499,Restaurant,TRUE,41.24428274300004,-111.98164151299994
BE02473,TALONS COVE GOLF CLUB @ SARATOGA SPRINGS,2220 S TALONS COVE DR,UTAH,801-407-3030,Banquet / Event,FALSE,40.404816363000066,-111.86183758399994
CL00085,GREEN WHALE CLUB & GRILL,3576 RIVERDALE RD,WEBER,801-394-5214,Bar / Club,TRUE,41.19812809500007,-111.97337965199995
RL00444,TANDOOR,733 E 3300 S,SALT LAKE,801-486-4542,Restaurant,TRUE,40.699900154000034,-111.87012747299997
RE02066,FINCA,327 W 200 S #103,SALT LAKE,,Restaurant,TRUE,40.76496608700006,-111.90095392799998
CL01041,BREWVIES,677 S 200 W,SALT LAKE,801-322-3891,Bar / Club,TRUE,40.75452148900007,-111.89675406399999
CL01009,MIKE'S TAVERN,90 HOOVER ST,IRON,435-867-5990,Bar / Club,TRUE,37.663739228000054,-113.09704878299999
RE00926,CHIMAYO,368 MAIN,SUMMIT,435-640-6514,Restaurant,TRUE,40.64302670100005,-111.49546155099995
RE02194,FISH ROCK GRILL,1585 W LEDGES PARKWAY,WASHINGTON,435-634-4600,Restaurant,TRUE,37.198193794000076,-113.61786555799995
RL00868,GANESH INDIAN CUISINE - AMERICAN FORK,784 E STATE ST,UTAH,385-265-4126,Restaurant,TRUE,40.371844089000035,-111.77667708099995
RL00873,DIM SUM HOUSE,1158 S STATE ST #102,SALT LAKE,801-359-3838,Restaurant,TRUE,40.743480325000064,-111.88826635599997
RL00687,MAHIDER ETHIOPIAN RESTAURANT,1465 S STATE ST,SALT LAKE,801-928-3811,Restaurant,TRUE,40.73768720400005,-111.88819122499996
RE01277,COWBOY BLUES,530 W MAIN ST,GARFIELD,435-826-4577,Restaurant,TRUE,37.77099230300007,-111.61042342299999
CL00796,ELKS 1673 (TOOELE),61 N MAIN,TOOELE,435-882-2408,Bar / Club,TRUE,40.53190837100004,-112.29859783099994
RE02230,YUKI YAMA,586 MAIN ST,SUMMIT,435-649-6293,Restaurant,TRUE,40.645566330000065,-111.49688000999998
RE02210,RED PINE CAFE @ CANYONS,4000 CANYONS RESORT DR,SUMMIT,435-615-2888,Restaurant,TRUE,40.684057186000075,-111.55369225999999
CL01037,DEERHUNTER PUB & GRILL,2000 N 300 W,UTAH,801-798-8582,Bar / Club,TRUE,40.13540968800004,-111.65994517099995
RL00236,CHARLIE CHOW'S DRAGON GRILL,255 E 400 S,SALT LAKE,801-328-3663,Restaurant,TRUE,40.76075763800003,-111.88344059999997
RE00201,TRES HOMBRES (SALT LAKE),3298 HIGHLAND DR,SALT LAKE,801-466-0054,Restaurant,TRUE,40.70022942700007,-111.85088402899999
RE02179,ANASAZI STEAKHOUSE & GALLERY,1234 W SUNSET BLVD UNIT,WASHINGTON,435-674-4025,Restaurant,TRUE,37.12372133700006,-113.61021880799996
BE00725,ALL STAR LANES - WEST JORDAN,1776 W 7800 SOUTH,SALT LAKE,801-566-6627,Banquet / Event,FALSE,40.60956041900005,-111.94096420399995
RE02327,WING NUTZ ST GEORGE LLC,15 SOUTH RIVER ROAD - STE 330,WASHINGTON,435-668-8391,Restaurant,TRUE,37.10809834600008,-113.55479595699995
RE01383,IGGY'S SPORTS GRILL (JORDAN LANDING),7268 S PLAZA CTR DR,SALT LAKE,801-280-3161,Restaurant,TRUE,40.61906039100006,-111.97934616799995
RL00755,FOX HOLE,7078 S REDWOOD RD,SALT LAKE,801-566-4653,Restaurant,TRUE,40.622662336000076,-111.93882162999995
RE02190,MIMIS CAFE' (OREM) #78,304 E UNIVERSITY PKWY,UTAH,801-765-1500,Restaurant,TRUE,40.27334229000007,-111.68725691399999
RE02103,SUSHI BLUE,1571 W REDSTONE DR,SUMMIT,435-575-4272,Restaurant,TRUE,40.71854266300005,-111.54118343099998
RL00295,SAKURA SUSHI,1615 S FOOTHILL DR,SALT LAKE,801-583-3363,Restaurant,TRUE,40.73424805500008,-111.82085081499997
RE01839,BISTRO ON MAIN,305 N MAIN,DAVIS,801-294-3327,Restaurant,TRUE,40.892710038000075,-111.88075693599995
RB00119,LA MACARENA #1,4700 S 900 E,SALT LAKE,801-262-1300,Restaurant,FALSE,40.667526517000056,-111.86509627299995
RL00853,GOLDEN GINGER BISTRO,1020 W 300 N,DAVIS,801-773-0388,Restaurant,TRUE,41.11812622000008,-112.04570282999998
BE02550,CANYON PINES,7100 E I 80 PARLEYS CYN,SALT LAKE,801-913-3225,Banquet / Event,FALSE,40.70412641200005,-111.81487676499995
PS00042,ALLEGIANT AIR,8360 S DURANGO DR,N/A,702-851-7300,Liquor Store / Manufacturer,TRUE,36.03557140200007,-115.27886596699994
RL00133,GATEWAY GRILLE,215 S MAIN,SUMMIT,435-783-2867,Restaurant,TRUE,40.63967125600004,-111.28073383499998
CL01217,CLUB LONE STAR,3153 W 2100 S,SALT LAKE,801-972-0506,Bar / Club,TRUE,40.72572983200007,-111.96679778799995
RE01068,OLYMPUS CAFE @ RED LION HOTEL,161 W 600 SOUTH,SALT LAKE,509-459-6100,Restaurant,TRUE,40.76555113100005,-111.90820428799998
RL00826,ALPINE PIZZA & PASTA,2429 N HWY 158,WEBER,800-684-0331,Restaurant,TRUE,41.30166553200007,-111.82665900999996
RL00285,HIMALAYAN KITCHEN,360 S STATE ST,SALT LAKE,801-328-2077,Restaurant,TRUE,40.76127762400006,-111.88826245199999
CL00621,THE CLUB AT BELLA PIASTRA @ SLC MARRIOTT- CITY CENTER,220 S STATE ST,SALT LAKE,801-961-8700,Bar / Club,TRUE,40.76469245900006,-111.88826245399997
RB00197,TACO TACO OF OGDEN,2931 WASHINGTON BLVD,WEBER,801-393-6526,Restaurant,FALSE,41.21164251400006,-111.97070911299994
RB00034,BARBACOA MEXICAN GRILL (SALT LAKE),859 E 900 S,SALT LAKE,801-359-2350,Restaurant,FALSE,40.749807504000046,-111.86618057099997
RL00935,EVEN STEVENS SANDWICHES,414 E 200 S,SALT LAKE,801-727-7242,Restaurant,TRUE,40.76509366400006,-111.90301431899996
RE01591,DEN @ MARRIOTT PARK CITY,1895 SIDWINDER DR,SUMMIT,435-649-2900,Restaurant,TRUE,40.66408349900007,-111.49707013699998
CL01202,RAMADA - SALT LAKE CITY AIRPORT,5575 W AMELIA EARHART DR,SALT LAKE,801-537-7020,Bar / Club,TRUE,40.77626274200003,-112.02410079299995
RE02110,LONGHORN STEAKHOUSE (S JORDAN),11346 RIVER HTS DR,SALT LAKE,801-727-8408,Restaurant,TRUE,40.545150731000035,-111.98163459899996
RE02278,WILDFLOWER RESTAURANT,8880 E GAD VALLEY DR,SALT LAKE,801-933-2230,Restaurant,TRUE,40.55808643200004,-111.82957591799999
RE02225,TOKYO SUSHI & GRILL,206 S W TEMPLE,SALT LAKE,3059898801,Restaurant,TRUE,40.76418106800003,-111.89400702399996
CL01017,ROCKIN T SALOON,2040 S 1900 W,WEBER,801-731-0902,Bar / Club,TRUE,41.230130417000055,-112.02553423199998
CL01275,EL CHANATE CANTINA @ SNOWBIRD RESORT,9900 E LITTLE COTTONWOOD CANYON ROA,SALT LAKE,801-933-2025,Bar / Club,TRUE,40.55808643200004,-111.82957591799999
RE02137,BRIO TUSCAN GRILL (CITY CREEK),777 GOODALE BLVD STE 100,SALT LAKE,801-359-4401,Restaurant,TRUE,39.97416848000006,-83.02415015399998
RL00624,KOHINOOR,75 S STATE ST,UTAH,801-226-6666,Restaurant,TRUE,40.29555381500006,-111.69429930099994
CL01055,'BOUT TIME PUB & GRUB (WEST JORDAN),3778 W CTR VIEW WAY,SALT LAKE,801-280-1000,Bar / Club,TRUE,40.617779564000045,-111.98101686899997
RL00675,SANDSTONE PIZZA & GRILL,42296 W STATE RD 35,DUCHESNE,435-848-5253,Restaurant,TRUE,40.41899661300005,-110.78945156999998
TV00227,LA SIERRA NIGHT CLUB,460 W 12TH ST,WEBER,801-668-7509,Bar / Club,TRUE,41.24439797100007,-111.98784078899996
RE02244,LOKALS (WEST VALLEY),2843 S 5600 W,SALT LAKE,801-964-7393,Restaurant,TRUE,40.70848091700003,-112.02486475599994
BE02381,EGYPTIAN THEATRE CO,328 MAIN ST,SUMMIT,435-649-9371,Banquet / Event,FALSE,40.642456321000054,-111.49514121699997
CL01291,FUNK AND DIVE BAR,2550 WASHINGTON BLVD BASEMENT,WEBER,801-554-1625,Bar / Club,TRUE,41.21938078000005,-111.97049433899997
RE01339,PARIS,1500 E 1500 S,SALT LAKE,801-486-5585,Restaurant,TRUE,40.73692153700006,-111.84798719299994
RB00089,FIREHOUSE PIZZERIA,682 S MAIN ST,CACHE,435-787-4222,Restaurant,FALSE,41.719609271000024,-111.83527369199999
CL01250,THE SUN TRAPP,102 S 600 WEST,SALT LAKE,385-235-6786,Bar / Club,TRUE,40.76684053400004,-111.90829647099997
RL00615,CAFE TRANG (MURRAY),6001 S STATE ST,SALT LAKE,801-263-8889,Restaurant,TRUE,40.64046863500005,-111.88901418699999
RE01521,FIRESIDE DINING AT EMPIRE CANYON LODGE,9200 MARSAC AVE,SUMMIT,435-649-6632,Restaurant,TRUE,40.61543416000006,-111.50913913599999
RB00131,LOS HERMANOS,71 E CTR ST,UTAH,801-375-5732,Restaurant,FALSE,40.23381520100003,-111.65744180599995
CL01040,B & B BILLIARDS,21 W FOREST ST,BOX ELDER,435-720-0632,Bar / Club,TRUE,41.51038737700003,-112.01615824399994
RL00818,PHO SAIGON NOODLE HOUSE,2222 W 3500 S,SALT LAKE,801-746-7684,Restaurant,TRUE,40.69677834300006,-111.94783010799995
